id,label,comment,subPropertyOf,equivalentProperty,subproperties,domainIncludes,rangeIncludes,inverseOf,supersedes,supersededBy,isPartOf
https://schema.org/audience,audience,意図された読者層、すなわち、何かが作成された対象となるグループ。,,,,"https://schema.org/CreativeWork, https://schema.org/Event, https://schema.org/LodgingBusiness, https://schema.org/PlayAction, https://schema.org/Product, https://schema.org/Service",https://schema.org/Audience,,https://schema.org/serviceAudience,,
https://schema.org/audienceType,audienceType,特定のオーディエンス（例：退役軍人、車の所有者、ミュージシャンなど）に関連付けられたターゲットグループ。,,,,https://schema.org/Audience,https://schema.org/Text,,,,
https://schema.org/audio,audio,埋め込まれた音声オブジェクト。,,,,https://schema.org/CreativeWork,"https://schema.org/AudioObject, https://schema.org/Clip, https://schema.org/MusicRecording",,,,
https://schema.org/authenticator,authenticator,ユーザーのサブスクリプションを認証する組織。たとえば、多くのメディアアプリでは、メディアを再生する前に、ケーブル/衛星プロバイダーによるサブスクリプションの認証が必要です。,,,,https://schema.org/MediaSubscription,https://schema.org/Organization,,,,
https://schema.org/author,author,"このコンテンツまたは評価の作成者です。作成者は、HTML 5がrelタグを介して作成者を示す特別なメカニズムを提供するという点で特殊です。それはこれと同等であり、相互交換可能です。",,,,"https://schema.org/CreativeWork, https://schema.org/Rating","https://schema.org/Organization, https://schema.org/Person",,,,
https://schema.org/availability,availability,"この商品の在庫状況&#x2014;例えば 在庫あり、在庫切れ、予約受付中、など。",,,,"https://schema.org/Demand, https://schema.org/Offer",https://schema.org/ItemAvailability,,,,
https://schema.org/availabilityEnds,availabilityEnds,オファーに含まれる製品またはサービスの利用可能期間の終了。,,,,"https://schema.org/ActionAccessSpecification, https://schema.org/Demand, https://schema.org/Offer","https://schema.org/Date, https://schema.org/DateTime, https://schema.org/Time",,,,
https://schema.org/availabilityStarts,availabilityStarts,オファーに含まれる製品またはサービスの利用開始日。,,,,"https://schema.org/ActionAccessSpecification, https://schema.org/Demand, https://schema.org/Offer","https://schema.org/Date, https://schema.org/DateTime, https://schema.org/Time",,,,
https://schema.org/availableAtOrFrom,availableAtOrFrom,オファーを入手できる場所（例：店舗所在地）。,https://schema.org/areaServed,,,"https://schema.org/Demand, https://schema.org/Offer",https://schema.org/Place,,,,
https://schema.org/availableChannel,availableChannel,サービスへのアクセス手段（例：電話銀行、ウェブサイト、場所など）。,,,,https://schema.org/Service,https://schema.org/ServiceChannel,,,,
https://schema.org/availableDeliveryMethod,availableDeliveryMethod,このオファーで利用可能な配送方法(s)。,,,,"https://schema.org/Demand, https://schema.org/Offer",https://schema.org/DeliveryMethod,,,,
https://schema.org/availableFrom,availableFrom,商品が店舗、ロッカー等で受け取り可能になった時。,,,,https://schema.org/DeliveryEvent,https://schema.org/DateTime,,,,
https://schema.org/availableIn,availableIn,強度が発生する場所。,,,,https://schema.org/DrugStrength,https://schema.org/AdministrativeArea,,,,
https://schema.org/availableLanguage,availableLanguage,"誰かがアイテム、サービス、または場所で使用する可能性のある言語。<a href=""http://tools.ietf.org/html/bcp47"">IETF BCP 47 標準</a>からの言語コードのいずれかを使用してください。<a class=""localLink"" href=""https://schema.org/inLanguage"">inLanguage</a>も参照してください。",,,,"https://schema.org/ContactPoint, https://schema.org/LodgingBusiness, https://schema.org/ServiceChannel, https://schema.org/TouristAttraction","https://schema.org/Language, https://schema.org/Text",,,,
https://schema.org/availableOnDevice,availableOnDevice,アプリケーションを実行するために必要なデバイス。特定のメーカー/モデルが必要な場合に利用されます。,,,,https://schema.org/SoftwareApplication,https://schema.org/Text,,https://schema.org/device,,
https://schema.org/availableService,availableService,このプロバイダーから利用可能な医療サービス。,,,,"https://schema.org/Hospital, https://schema.org/MedicalClinic, https://schema.org/Physician","https://schema.org/MedicalProcedure, https://schema.org/MedicalTest, https://schema.org/MedicalTherapy",,,,
https://schema.org/availableStrength,availableStrength,薬剤の利用可能な剤形および用量。,,,,https://schema.org/Drug,https://schema.org/DrugStrength,,,,
https://schema.org/availableTest,availableTest,この検査機関で提供される診断検査または手順。,,,,https://schema.org/DiagnosticLab,https://schema.org/MedicalTest,,,,
https://schema.org/availableThrough,availableThrough,この日以降、商品は引き取りできなくなります。,,,,https://schema.org/DeliveryEvent,https://schema.org/DateTime,,,,
https://schema.org/award,award,このアイテムが受賞した、またはこのアイテムのために授与された賞。,,,,"https://schema.org/CreativeWork, https://schema.org/Organization, https://schema.org/Person, https://schema.org/Product, https://schema.org/Service",https://schema.org/Text,,https://schema.org/awards,,
https://schema.org/awards,awards,このアイテムが受賞した、またはこのアイテムのために授与された賞。,,,,"https://schema.org/CreativeWork, https://schema.org/Organization, https://schema.org/Person, https://schema.org/Product",https://schema.org/Text,,,https://schema.org/award,
https://schema.org/awayTeam,awayTeam,"スポーツイベントの**[away team]**。",https://schema.org/competitor,,,https://schema.org/SportsEvent,"https://schema.org/Person, https://schema.org/SportsTeam",,,,
https://schema.org/backstory,backstory,"<a class=""localLink"" href=""https://schema.org/Article"">Article</a>、典型的には<a class=""localLink"" href=""https://schema.org/NewsArticle"">NewsArticle</a>の場合、backstoryプロパティは記事が作成された理由と方法を簡潔に説明するテキスト要約を提供します。ジャーナリズムの現場では、報道プロセス、方法、インタビュー、データソースなどの情報が含まれる場合があります。",,,,https://schema.org/Article,"https://schema.org/CreativeWork, https://schema.org/Text",,,,
https://schema.org/bankAccountType,bankAccountType,銀行口座の種類。,,,,https://schema.org/BankAccount,"https://schema.org/Text, https://schema.org/URL",,,,
https://schema.org/baseSalary,baseSalary,EmployeeRoleにおけるジョブまたは従業員の基本給。,,,,"https://schema.org/EmployeeRole, https://schema.org/JobPosting","https://schema.org/MonetaryAmount, https://schema.org/Number, https://schema.org/PriceSpecification",,,,
https://schema.org/bccRecipient,bccRecipient,受信者のサブプロパティ。メッセージのブラインドコピーの受信者。,https://schema.org/recipient,,,https://schema.org/Message,"https://schema.org/ContactPoint, https://schema.org/Organization, https://schema.org/Person",,,,
https://schema.org/bed,bed,"宿泊施設に含まれるベッドの種類。特定の種類のベッドが1つだけの場合、テキストとともにbedを直接使用します。
     特定の種類のベッドの数量を示す場合は、BedDetailsのインスタンスを使用してください。より詳細な情報については、amenityFeatureプロパティを使用してください。",,,,"https://schema.org/HotelRoom, https://schema.org/Suite","https://schema.org/BedDetails, https://schema.org/BedType, https://schema.org/Text",,,,
https://schema.org/beforeMedia,beforeMedia,この方向を実行する前の状況を表すメディアオブジェクト。,,,,https://schema.org/HowToDirection,"https://schema.org/MediaObject, https://schema.org/URL",,,,
https://schema.org/beneficiaryBank,beneficiaryBank,受益者の銀行口座を運用または受益者への資金をリリースする銀行または銀行の支店、金融機関、または国際金融機関。,,,,https://schema.org/MoneyTransfer,"https://schema.org/BankOrCreditUnion, https://schema.org/Text",,,,
https://schema.org/benefits,benefits,職務に関連する特典の説明。,,,,https://schema.org/JobPosting,https://schema.org/Text,,,https://schema.org/jobBenefits,
https://schema.org/benefitsSummaryUrl,benefitsSummaryUrl,特定の標準プランまたはプランバリエーションの給付および保険内容の概要に直接アクセスできるURL。,,,,https://schema.org/HealthInsurancePlan,https://schema.org/URL,,,,
https://schema.org/bestRating,bestRating,この評価システムで許可される最大値です。bestRatingが省略された場合、5とみなされます。,,,,https://schema.org/Rating,"https://schema.org/Number, https://schema.org/Text",,,,
https://schema.org/billingAddress,billingAddress,注文の請求先住所。,,,,https://schema.org/Order,https://schema.org/PostalAddress,,,,
https://schema.org/billingDuration,billingDuration,この価格（または価格構成要素）が請求される期間を指定します。たとえば、サブスクリプションまたは支払いプランの契約期間をモデル化するために使用できます。タイプは、DurationまたはNumberのいずれかです（その場合、単位（例：月）はunitCodeプロパティで指定されます）。,,,,https://schema.org/UnitPriceSpecification,"https://schema.org/Duration, https://schema.org/Number, https://schema.org/QuantitativeValue",,,,
